"","word","score","para_num","sent_num","word_num","score_smooth","co"
"27629","to",0,707,1064,27629,1.64,"green"
"27630","be",0,707,1064,27630,1.64,"green"
"27631","exceeded",0,707,1064,27631,1.64,"green"
"27632","by",0,707,1064,27632,1.64,"green"
"27633","the",0,707,1064,27633,1.64,"green"
"27634","chuckle",0,707,1064,27634,1.64,"green"
"27635","with",0,707,1064,27635,1.64,"green"
"27636","which",0,707,1064,27636,1.72,"green"
"27637","he",0,707,1064,27637,1.64,"green"
"27638","sat",0,707,1064,27638,1.64,"green"
"27639","down",0,707,1064,27639,1.64,"green"
"27640","breathless",0,707,1064,27640,1.64,"green"
"27641","in",0,707,1064,27641,1.64,"green"
"27642","his",0,707,1064,27642,1.64,"green"
"27643","chair",0,707,1064,27643,1.72,"green"
"27644","again",0,707,1064,27644,1.72,"green"
"27645","and",0,707,1064,27645,1.72,"green"
"27646","chuckled",0,707,1064,27646,1.72,"green"
"27647","till",0,707,1064,27647,1.84,"green"
"27648","he",0,707,1064,27648,1.84,"green"
"27649","cried",-2,707,1064,27649,1.84,"green"
"27650","shaving",0,708,1065,27650,1.84,"green"
"27651","was",0,708,1065,27651,1.84,"green"
"27652","not",0,708,1065,27652,1.84,"green"
"27653","an",0,708,1065,27653,1.84,"green"
"27654","easy",1,708,1065,27654,1.88,"green"
"27655","task",0,708,1065,27655,1.88,"green"
"27656","for",0,708,1065,27656,1.88,"green"
"27657","his",0,708,1065,27657,1.88,"green"
"27658","hand",0,708,1065,27658,1.88,"green"
"27659","continued",0,708,1065,27659,1.88,"green"
"27660","to",0,708,1065,27660,1.88,"green"
"27661","shake",0,708,1065,27661,1.88,"green"
"27662","very",0,708,1065,27662,1.88,"green"
"27663","much",0,708,1065,27663,1.8,"green"
"27664","and",0,708,1065,27664,1.8,"green"
"27665","shaving",0,708,1065,27665,1.8,"green"
"27666","requires",0,708,1065,27666,1.8,"green"
"27667","attention",0,708,1065,27667,1.8,"green"
"27668","even",0,708,1065,27668,1.92,"green"
"27669","when",0,708,1065,27669,1.92,"green"
"27670","you",0,708,1065,27670,1.92,"green"
"27671","don't",0,708,1065,27671,1.96,"green"
"27672","dance",0,708,1065,27672,1.96,"green"
"27673","while",0,708,1065,27673,1.96,"green"
"27674","you",0,708,1065,27674,1.96,"green"
"27675","are",0,708,1065,27675,1.92,"green"
"27676","at",0,708,1065,27676,2,"green"
"27677","it",0,708,1065,27677,2,"green"
"27678","but",0,708,1065,27678,2,"green"
"27679","if",0,708,1065,27679,2,"green"
"27680","he",0,708,1065,27680,2,"green"
"27681","had",0,708,1065,27681,2,"green"
"27682","cut",-1,708,1065,27682,2.12,"green"
"27683","the",0,708,1065,27683,2.12,"green"
"27684","end",0,708,1065,27684,2.12,"green"
"27685","of",0,708,1065,27685,2.12,"green"
"27686","his",0,708,1065,27686,2.12,"green"
"27687","nose",0,708,1065,27687,2.12,"green"
"27688","off",0,708,1065,27688,2.12,"green"
"27689","he",0,708,1065,27689,2.12,"green"
"27690","would",0,708,1065,27690,2.2,"green"
"27691","have",0,708,1065,27691,2.2,"green"
"27692","put",0,708,1065,27692,2.12,"green"
"27693","a",0,708,1065,27693,2.12,"green"
"27694","piece",0,708,1065,27694,2.12,"green"
"27695","of",0,708,1065,27695,2.04,"green"
"27696","sticking",0,708,1065,27696,2.04,"green"
"27697","plaster",0,708,1065,27697,2.04,"green"
"27698","over",0,708,1065,27698,2.04,"green"
"27699","it",0,708,1065,27699,2.04,"green"
"27700","and",0,708,1065,27700,2.04,"green"
"27701","been",0,708,1065,27701,2.04,"green"
"27702","quite",0,708,1065,27702,2.04,"green"
"27703","satisfied",2,708,1065,27703,2.12,"green"
"27704","he",0,709,1066,27704,2.12,"green"
"27705","dressed",0,709,1066,27705,2.12,"green"
"27706","himself",0,709,1066,27706,2.12,"green"
"27707","all",0,709,1066,27707,2.12,"green"
"27708","in",0,709,1066,27708,2.12,"green"
"27709","his",0,709,1066,27709,2.12,"green"
"27710","best",3,709,1066,27710,2.12,"green"
"27711","and",0,709,1066,27711,2.16,"green"
"27712","at",0,709,1066,27712,2.16,"green"
"27713","last",0,709,1066,27713,2.16,"green"
"27714","got",0,709,1066,27714,2.16,"green"
"27715","out",0,709,1066,27715,2.16,"green"
"27716","into",0,709,1066,27716,2.16,"green"
"27717","the",0,709,1066,27717,2.16,"green"
"27718","streets",0,709,1066,27718,2.16,"green"
"27719","the",0,709,1066,27719,2.28,"green"
"27720","people",0,709,1066,27720,2.28,"green"
"27721","were",0,709,1066,27721,2.28,"green"
"27722","by",0,709,1066,27722,2.28,"green"
"27723","this",0,709,1066,27723,2.28,"green"
"27724","time",0,709,1066,27724,2.28,"green"
"27725","pouring",0,709,1066,27725,2.28,"green"
"27726","forth",0,709,1066,27726,2.28,"green"
"27727","as",0,709,1066,27727,2.28,"green"
"27728","he",0,709,1066,27728,2.28,"green"
"27729","had",0,709,1066,27729,2.28,"green"
"27730","seen",0,709,1066,27730,2.28,"green"
"27731","them",0,709,1066,27731,2.28,"green"
"27732","with",0,709,1066,27732,2.28,"green"
"27733","the",0,709,1066,27733,2.28,"green"
"27734","ghost",-1,709,1066,27734,2.28,"green"
"27735","of",0,709,1066,27735,2.28,"green"
"27736","christmas",0,709,1066,27736,2.28,"green"
"27737","present",0,709,1066,27737,2.36,"green"
"27738","and",0,709,1066,27738,2.36,"green"
"27739","walking",0,709,1066,27739,2.36,"green"
"27740","with",0,709,1066,27740,2.36,"green"
"27741","his",0,709,1066,27741,2.36,"green"
"27742","hands",0,709,1066,27742,2.36,"green"
"27743","behind",0,709,1066,27743,2.36,"green"
"27744","him",0,709,1066,27744,2.36,"green"
"27745","scrooge",0,709,1066,27745,2.36,"green"
"27746","regarded",0,709,1066,27746,2.36,"green"
"27747","every",0,709,1066,27747,2.36,"green"
"27748","one",0,709,1066,27748,2.36,"green"
"27749","with",0,709,1066,27749,2.36,"green"
"27750","a",0,709,1066,27750,2.36,"green"
"27751","delighted",3,709,1066,27751,2.36,"green"
"27752","smile",2,709,1066,27752,2.24,"green"
"27753","he",0,709,1066,27753,2.24,"green"
"27754","looked",0,709,1066,27754,2.24,"green"
"27755","so",0,709,1066,27755,2.24,"green"
"27756","irresistibly",0,709,1066,27756,2.24,"green"
"27757","pleasant",3,709,1066,27757,2.24,"green"
"27758","in",0,709,1066,27758,2.28,"green"
"27759","a",0,709,1066,27759,2.36,"green"
"27760","word",0,709,1066,27760,2.36,"green"
"27761","that",0,709,1066,27761,2.36,"green"
"27762","three",0,709,1066,27762,2.36,"green"
"27763","or",0,709,1066,27763,2.36,"green"
"27764","four",0,709,1066,27764,2.36,"green"
"27765","good",3,709,1066,27765,2.36,"green"
"27766","humoured",0,709,1066,27766,2.36,"green"
"27767","fellows",0,709,1066,27767,2.36,"green"
"27768","said",0,709,1066,27768,2.36,"green"
"27769","good",3,709,1066,27769,2.36,"green"
"27770","morning",0,709,1066,27770,2.36,"green"
"27771","sir",0,709,1066,27771,2.36,"green"
"27772","a",0,709,1067,27772,2.36,"green"
"27773","merry",3,709,1067,27773,2.28,"green"
"27774","christmas",0,709,1067,27774,2.28,"green"
"27775","to",0,709,1067,27775,2.2,"green"
"27776","you",0,709,1067,27776,2.2,"green"
"27777","and",0,709,1068,27777,2.2,"green"
"27778","scrooge",0,709,1068,27778,2.2,"green"
"27779","said",0,709,1068,27779,2.2,"green"
"27780","often",0,709,1068,27780,2.24,"green"
"27781","afterwards",0,709,1068,27781,2.24,"green"
"27782","that",0,709,1068,27782,2.24,"green"
"27783","of",0,709,1068,27783,2.24,"green"
"27784","all",0,709,1068,27784,2.08,"green"
"27785","the",0,709,1068,27785,2.08,"green"
"27786","blithe",2,709,1068,27786,2.08,"green"
"27787","sounds",0,709,1068,27787,2.08,"green"
"27788","he",0,709,1068,27788,2.08,"green"
"27789","had",0,709,1068,27789,2.08,"green"
"27790","ever",0,709,1068,27790,2.08,"green"
"27791","heard",0,709,1068,27791,2.08,"green"
"27792","those",0,709,1068,27792,2.08,"green"
"27793","were",0,709,1068,27793,2.08,"green"
"27794","the",0,709,1068,27794,1.96,"green"
"27795","blithest",0,709,1068,27795,1.96,"green"
"27796","in",0,709,1068,27796,2.04,"green"
"27797","his",0,709,1068,27797,2.04,"green"
"27798","ears",0,709,1068,27798,2.04,"green"
"27799","he",0,710,1069,27799,2.04,"green"
"27800","had",0,710,1069,27800,2.12,"green"
"27801","not",0,710,1069,27801,2.12,"green"
"27802","gone",0,710,1069,27802,2.12,"green"
"27803","far",0,710,1069,27803,2.12,"green"
"27804","when",0,710,1069,27804,2.12,"green"
"27805","coming",0,710,1069,27805,2.12,"green"
"27806","on",0,710,1069,27806,2.12,"green"
"27807","towards",0,710,1069,27807,2.12,"green"
"27808","him",0,710,1069,27808,2.12,"green"
"27809","he",0,710,1069,27809,2.12,"green"
"27810","beheld",0,710,1069,27810,2.12,"green"
"27811","the",0,710,1069,27811,2.12,"green"
"27812","portly",0,710,1069,27812,2.12,"green"
"27813","gentleman",0,710,1069,27813,2.12,"green"
"27814","who",0,710,1069,27814,2.12,"green"
"27815","had",0,710,1069,27815,2.12,"green"
"27816","walked",0,710,1069,27816,2.12,"green"
"27817","into",0,710,1069,27817,2.12,"green"
"27818","his",0,710,1069,27818,2.12,"green"
"27819","counting",0,710,1069,27819,2.12,"green"
"27820","house",0,710,1069,27820,2.04,"green"
"27821","the",0,710,1069,27821,2.04,"green"
"27822","day",0,710,1069,27822,2.04,"green"
"27823","before",0,710,1069,27823,2.04,"green"
"27824","and",0,710,1069,27824,2.04,"green"
"27825","said",0,710,1069,27825,2.04,"green"
"27826","scrooge",0,710,1069,27826,2.04,"green"
"27827","and",0,710,1069,27827,2,"green"
"27828","marley's",0,710,1069,27828,2,"green"
"27829","i",0,710,1069,27829,2,"green"
"27830","believe",0,710,1069,27830,2,"green"
"27831","it",0,710,1070,27831,2,"green"
"27832","sent",0,710,1070,27832,2,"green"
"27833","a",0,710,1070,27833,2,"green"
"27834","pang",0,710,1070,27834,2,"green"
"27835","across",0,710,1070,27835,2,"green"
"27836","his",0,710,1070,27836,2,"green"
"27837","heart",0,710,1070,27837,2,"green"
"27838","to",0,710,1070,27838,2,"green"
"27839","think",0,710,1070,27839,2,"green"
"27840","how",0,710,1070,27840,2,"green"
"27841","this",0,710,1070,27841,2,"green"
"27842","old",0,710,1070,27842,2,"green"
"27843","gentleman",0,710,1070,27843,2,"green"
"27844","would",0,710,1070,27844,2,"green"
"27845","look",0,710,1070,27845,2,"green"
"27846","upon",0,710,1070,27846,2,"green"
"27847","him",0,710,1070,27847,2,"green"
"27848","when",0,710,1070,27848,2,"green"
"27849","they",0,710,1070,27849,2.12,"green"
"27850","met",0,710,1070,27850,2.12,"green"
"27851","but",0,710,1070,27851,2.12,"green"
"27852","he",0,710,1070,27852,2.12,"green"
"27853","knew",0,710,1070,27853,2.12,"green"
"27854","what",0,710,1070,27854,2.12,"green"
"27855","path",0,710,1070,27855,2.12,"green"
"27856","lay",0,710,1070,27856,2.12,"green"
"27857","straight",1,710,1070,27857,2.12,"green"
"27858","before",0,710,1070,27858,2.12,"green"
"27859","him",0,710,1070,27859,2.12,"green"
"27860","and",0,710,1070,27860,2.12,"green"
"27861","he",0,710,1070,27861,2.12,"green"
"27862","took",0,710,1070,27862,2.12,"green"
"27863","it",0,710,1070,27863,2.12,"green"
"27864","my",0,711,1071,27864,2.24,"green"
"27865","dear",2,711,1071,27865,2.24,"green"
"27866","sir",0,711,1071,27866,2.24,"green"
"27867","said",0,711,1071,27867,2.24,"green"
"27868","scrooge",0,711,1071,27868,2.24,"green"
"27869","quickening",0,711,1071,27869,2.24,"green"
"27870","his",0,711,1071,27870,2.24,"green"
"27871","pace",0,711,1071,27871,2.24,"green"
"27872","and",0,711,1071,27872,2.24,"green"
"27873","taking",0,711,1071,27873,2.24,"green"
"27874","the",0,711,1071,27874,2.24,"green"
"27875","old",0,711,1071,27875,2.24,"green"
"27876","gentleman",0,711,1071,27876,2.24,"green"
"27877","by",0,711,1071,27877,2.24,"green"
"27878","both",0,711,1071,27878,2.24,"green"
"27879","his",0,711,1071,27879,2.24,"green"
"27880","hands",0,711,1071,27880,2.24,"green"
"27881","how",0,711,1071,27881,2.24,"green"
"27882","do",0,711,1071,27882,2.24,"green"
"27883","you",0,711,1071,27883,2.24,"green"
"27884","do",0,711,1071,27884,2.24,"green"
"27885","i",0,711,1072,27885,2.24,"green"
"27886","hope",2,711,1072,27886,2.24,"green"
"27887","you",0,711,1072,27887,2.32,"green"
"27888","succeeded",0,711,1072,27888,2.32,"green"
"27889","yesterday",0,711,1072,27889,2.32,"green"
"27890","it",0,711,1072,27890,2.32,"green"
"27891","was",0,711,1072,27891,2.32,"green"
"27892","very",0,711,1072,27892,2.32,"green"
"27893","kind",2,711,1072,27893,2.32,"green"
"27894","of",0,711,1072,27894,2.32,"green"
"27895","you",0,711,1072,27895,2.32,"green"
"27896","a",0,711,1072,27896,2.32,"green"
"27897","merry",3,711,1072,27897,2.32,"green"
"27898","christmas",0,711,1072,27898,2.32,"green"
"27899","to",0,711,1072,27899,2.4,"green"
"27900","you",0,711,1072,27900,2.4,"green"
"27901","sir",0,711,1072,27901,2.4,"green"
"27902","mr",0,712,1073,27902,2.4,"green"
"27903","scrooge",0,712,1073,27903,2.4,"green"
"27904","yes",1,713,1074,27904,2.36,"green"
"27905","said",0,713,1074,27905,2.36,"green"
"27906","scrooge",0,713,1074,27906,2.36,"green"
"27907","that",0,713,1074,27907,2.44,"green"
"27908","is",0,713,1074,27908,2.44,"green"
"27909","my",0,713,1074,27909,2.44,"green"
"27910","name",0,713,1074,27910,2.44,"green"
"27911","and",0,713,1074,27911,2.44,"green"
"27912","i",0,713,1074,27912,2.44,"green"
"27913","fear",-2,713,1074,27913,2.56,"green"
"27914","it",0,713,1074,27914,2.56,"green"
"27915","may",0,713,1074,27915,2.56,"green"
"27916","not",0,713,1074,27916,2.6,"green"
"27917","be",0,713,1074,27917,2.6,"green"
"27918","pleasant",3,713,1074,27918,2.6,"green"
"27919","to",0,713,1074,27919,2.6,"green"
"27920","you",0,713,1074,27920,2.6,"green"
"27921","allow",1,713,1074,27921,2.6,"green"
"27922","me",0,713,1074,27922,2.72,"green"
"27923","to",0,713,1074,27923,2.72,"green"
"27924","ask",0,713,1074,27924,2.72,"green"
"27925","your",0,713,1074,27925,2.72,"green"
"27926","pardon",2,713,1074,27926,2.72,"green"
"27927","and",0,713,1074,27927,2.72,"green"
"27928","will",0,713,1074,27928,2.72,"green"
"27929","you",0,713,1074,27929,2.72,"green"
"27930","have",0,713,1074,27930,2.72,"green"
"27931","the",0,713,1074,27931,2.72,"green"
"27932","goodness",3,713,1074,27932,2.76,"green"
"27933","here",0,713,1074,27933,2.76,"green"
"27934","scrooge",0,713,1074,27934,2.76,"green"
"27935","whispered",0,713,1074,27935,2.76,"green"
"27936","in",0,713,1074,27936,2.76,"green"
"27937","his",0,713,1074,27937,2.76,"green"
"27938","ear",0,713,1074,27938,2.76,"green"
"27939","lord",0,714,1075,27939,2.76,"green"
"27940","bless",2,714,1075,27940,2.8,"green"
"27941","me",0,714,1075,27941,2.8,"green"
"27942","cried",-2,714,1076,27942,2.8,"green"
"27943","the",0,714,1076,27943,2.8,"green"
"27944","gentleman",0,714,1076,27944,2.8,"green"
"27945","as",0,714,1076,27945,2.8,"green"
"27946","if",0,714,1076,27946,2.8,"green"
"27947","his",0,714,1076,27947,2.8,"green"
"27948","breath",0,714,1076,27948,2.8,"green"
"27949","were",0,714,1076,27949,2.8,"green"
"27950","taken",0,714,1076,27950,2.8,"green"
"27951","away",0,714,1076,27951,2.8,"green"
"27952","my",0,714,1076,27952,2.8,"green"
"27953","dear",2,714,1076,27953,2.72,"green"
"27954","mr",0,714,1076,27954,2.72,"green"
"27955","scrooge",0,714,1076,27955,2.72,"green"
"27956","are",0,714,1076,27956,2.72,"green"
"27957","you",0,714,1076,27957,2.72,"green"
"27958","serious",0,714,1076,27958,2.72,"green"
"27959","if",0,715,1077,27959,2.72,"green"
"27960","you",0,715,1077,27960,2.6,"green"
"27961","please",1,715,1077,27961,2.68,"green"
"27962","said",0,715,1077,27962,2.68,"green"
"27963","scrooge",0,715,1077,27963,2.68,"green"
"27964","not",0,715,1077,27964,2.68,"green"
"27965","a",0,715,1077,27965,2.68,"green"
"27966","farthing",0,715,1077,27966,2.68,"green"
"27967","less",0,715,1077,27967,2.68,"green"
"27968","a",0,715,1077,27968,2.68,"green"
"27969","great",3,715,1077,27969,2.68,"green"
"27970","many",0,715,1077,27970,2.68,"green"
"27971","back",0,715,1077,27971,2.68,"green"
"27972","payments",0,715,1077,27972,2.68,"green"
"27973","are",0,715,1077,27973,2.68,"green"
"27974","included",0,715,1077,27974,2.68,"green"
"27975","in",0,715,1077,27975,2.68,"green"
"27976","it",0,715,1077,27976,2.68,"green"
"27977","i",0,715,1077,27977,2.68,"green"
"27978","assure",0,715,1077,27978,2.68,"green"
"27979","you",0,715,1077,27979,2.68,"green"
"27980","will",0,715,1077,27980,2.68,"green"
"27981","you",0,715,1077,27981,2.68,"green"
"27982","do",0,715,1077,27982,2.68,"green"
"27983","me",0,715,1077,27983,2.68,"green"
"27984","that",0,715,1077,27984,2.72,"green"
"27985","favour",0,715,1077,27985,2.84,"green"
"27986","my",0,716,1078,27986,2.84,"green"
"27987","dear",2,716,1078,27987,2.84,"green"
"27988","sir",0,716,1078,27988,2.84,"green"
"27989","said",0,716,1078,27989,2.84,"green"
"27990","the",0,716,1078,27990,2.84,"green"
"27991","other",0,716,1078,27991,2.84,"green"
"27992","shaking",0,716,1078,27992,2.84,"green"
"27993","hands",0,716,1078,27993,2.76,"green"
"27994","with",0,716,1078,27994,2.76,"green"
"27995","him",0,716,1078,27995,2.76,"green"
"27996","i",0,716,1078,27996,2.76,"green"
"27997","don't",0,716,1078,27997,2.76,"green"
"27998","know",0,716,1078,27998,2.84,"green"
"27999","what",0,716,1078,27999,2.84,"green"
"28000","to",0,716,1078,28000,2.84,"green"
"28001","say",0,716,1078,28001,2.72,"green"
"28002","to",0,716,1078,28002,2.64,"green"
"28003","such",0,716,1078,28003,2.64,"green"
"28004","munifi",0,716,1078,28004,2.64,"green"
"28005","don't",0,717,1079,28005,2.64,"green"
"28006","say",0,717,1079,28006,2.64,"green"
"28007","anything",0,717,1079,28007,2.52,"green"
"28008","please",1,717,1079,28008,2.6,"green"
"28009","retorted",0,717,1079,28009,2.6,"green"
"28010","scrooge",0,717,1079,28010,2.64,"green"
"28011","come",0,717,1079,28011,2.64,"green"
"28012","and",0,717,1079,28012,2.64,"green"
"28013","see",0,717,1079,28013,2.64,"green"
"28014","me",0,717,1079,28014,2.64,"green"
"28015","will",0,717,1079,28015,2.52,"green"
"28016","you",0,717,1079,28016,2.52,"green"
"28017","come",0,717,1079,28017,2.52,"green"
"28018","and",0,717,1079,28018,2.52,"green"
"28019","see",0,717,1079,28019,2.36,"green"
"28020","me",0,717,1079,28020,2.36,"green"
"28021","i",0,718,1080,28021,2.36,"green"
"28022","will",0,718,1080,28022,2.36,"green"
"28023","cried",-2,718,1081,28023,2.24,"green"
"28024","the",0,718,1081,28024,2.24,"green"
"28025","old",0,718,1081,28025,2.24,"green"
"28026","gentleman",0,718,1081,28026,2.24,"green"
"28027","and",0,718,1081,28027,2.24,"green"
"28028","it",0,718,1081,28028,2.24,"green"
"28029","was",0,718,1081,28029,2.24,"green"
"28030","clear",1,718,1081,28030,2.24,"green"
"28031","he",0,718,1081,28031,2.24,"green"
"28032","meant",0,718,1081,28032,2.24,"green"
"28033","to",0,718,1081,28033,2.24,"green"
"28034","do",0,718,1081,28034,2.24,"green"
"28035","it",0,718,1081,28035,2.24,"green"
"28036","thankee",0,719,1082,28036,2.16,"green"
"28037","said",0,719,1082,28037,2.16,"green"
"28038","scrooge",0,719,1082,28038,2.16,"green"
"28039","i",0,719,1082,28039,2.16,"green"
"28040","am",0,719,1082,28040,2.16,"green"
"28041","much",0,719,1082,28041,2.16,"green"
"28042","obliged",0,719,1082,28042,2.24,"green"
"28043","to",0,719,1082,28043,2.24,"green"
"28044","you",0,719,1082,28044,2.24,"green"
"28045","i",0,719,1082,28045,2.16,"green"
"28046","thank",2,719,1082,28046,2.16,"green"
"28047","you",0,719,1082,28047,2.16,"green"
"28048","fifty",0,719,1082,28048,2.16,"green"
"28049","times",0,719,1082,28049,2.16,"green"
"28050","bless",2,719,1082,28050,2.16,"green"
"28051","you",0,719,1082,28051,2.16,"green"
"28052","he",0,720,1083,28052,2.16,"green"
"28053","went",0,720,1083,28053,2.16,"green"
"28054","to",0,720,1083,28054,2.16,"green"
"28055","church",0,720,1083,28055,2.16,"green"
"28056","and",0,720,1083,28056,2.16,"green"
"28057","walked",0,720,1083,28057,2.16,"green"
"28058","about",0,720,1083,28058,2.16,"green"
"28059","the",0,720,1083,28059,2.16,"green"
"28060","streets",0,720,1083,28060,2.16,"green"
"28061","and",0,720,1083,28061,2.16,"green"
"28062","watched",0,720,1083,28062,2.16,"green"
"28063","the",0,720,1083,28063,2.16,"green"
"28064","people",0,720,1083,28064,2.16,"green"
"28065","hurrying",0,720,1083,28065,2.16,"green"
"28066","to",0,720,1083,28066,2.16,"green"
"28067","and",0,720,1083,28067,2.16,"green"
"28068","fro",0,720,1083,28068,2.16,"green"
"28069","and",0,720,1083,28069,2.16,"green"
"28070","patted",0,720,1083,28070,2.16,"green"
"28071","the",0,720,1083,28071,2.16,"green"
"28072","children",0,720,1083,28072,2.16,"green"
"28073","on",0,720,1083,28073,2.16,"green"
"28074","the",0,720,1083,28074,2.16,"green"
"28075","head",0,720,1083,28075,2.16,"green"
"28076","and",0,720,1083,28076,2.16,"green"
"28077","questioned",-1,720,1083,28077,2.16,"green"
"28078","beggars",0,720,1083,28078,2.16,"green"
"28079","and",0,720,1083,28079,2.16,"green"
"28080","looked",0,720,1083,28080,2.16,"green"
"28081","down",0,720,1083,28081,2.16,"green"
"28082","into",0,720,1083,28082,2.16,"green"
"28083","the",0,720,1083,28083,2.16,"green"
"28084","kitchens",0,720,1083,28084,2.16,"green"
"28085","of",0,720,1083,28085,2.16,"green"
"28086","houses",0,720,1083,28086,2.16,"green"
"28087","and",0,720,1083,28087,2.16,"green"
"28088","up",0,720,1083,28088,2.24,"green"
"28089","to",0,720,1083,28089,2.24,"green"
"28090","the",0,720,1083,28090,2.24,"green"
"28091","windows",0,720,1083,28091,2.24,"green"
"28092","and",0,720,1083,28092,2.24,"green"
"28093","found",0,720,1083,28093,2.24,"green"
"28094","that",0,720,1083,28094,2.24,"green"
"28095","everything",0,720,1083,28095,2.24,"green"
"28096","could",0,720,1083,28096,2.24,"green"
"28097","yield",0,720,1083,28097,2.24,"green"
"28098","him",0,720,1083,28098,2.24,"green"
"28099","pleasure",3,720,1083,28099,2.24,"green"
"28100","he",0,720,1083,28100,2.24,"green"
"28101","had",0,720,1083,28101,2.24,"green"
"28102","never",0,720,1083,28102,2.24,"green"
"28103","dreamed",0,720,1083,28103,2.24,"green"
"28104","that",0,720,1083,28104,2.24,"green"
"28105","any",0,720,1083,28105,2.24,"green"
"28106","walk",0,720,1083,28106,2.24,"green"
"28107","that",0,720,1083,28107,2.2,"green"
"28108","anything",0,720,1083,28108,2.2,"green"
"28109","could",0,720,1083,28109,2.2,"green"
"28110","give",0,720,1083,28110,2.2,"green"
"28111","him",0,720,1083,28111,2.2,"green"
"28112","so",0,720,1083,28112,2.2,"green"
"28113","much",0,720,1083,28113,2.2,"green"
"28114","happiness",3,720,1083,28114,2.2,"green"
"28115","in",0,720,1083,28115,2.12,"green"
"28116","the",0,720,1083,28116,2.12,"green"
"28117","afternoon",0,720,1083,28117,2.12,"green"
"28118","he",0,720,1083,28118,2.12,"green"
"28119","turned",0,720,1083,28119,2.12,"green"
"28120","his",0,720,1083,28120,2.12,"green"
"28121","steps",0,720,1083,28121,2.12,"green"
"28122","towards",0,720,1083,28122,2.12,"green"
"28123","his",0,720,1083,28123,2.12,"green"
"28124","nephew's",0,720,1083,28124,2.12,"green"
"28125","house",0,720,1083,28125,2.12,"green"
"28126","he",0,721,1084,28126,2.12,"green"
"28127","passed",0,721,1084,28127,2.12,"green"
"28128","the",0,721,1084,28128,2.12,"green"
"28129","door",0,721,1084,28129,2.12,"green"
"28130","a",0,721,1084,28130,2.12,"green"
"28131","dozen",0,721,1084,28131,2.12,"green"
"28132","times",0,721,1084,28132,2.12,"green"
"28133","before",0,721,1084,28133,2.28,"green"
"28134","he",0,721,1084,28134,2.28,"green"
"28135","had",0,721,1084,28135,2.44,"green"
"28136","the",0,721,1084,28136,2.36,"green"
"28137","courage",2,721,1084,28137,2.52,"green"
"28138","to",0,721,1084,28138,2.52,"green"
"28139","go",0,721,1084,28139,2.64,"green"
"28140","up",0,721,1084,28140,2.64,"green"
"28141","and",0,721,1084,28141,2.64,"green"
"28142","knock",0,721,1084,28142,2.76,"green"
"28143","but",0,721,1084,28143,2.68,"green"
"28144","he",0,721,1084,28144,2.68,"green"
"28145","made",0,721,1084,28145,2.68,"green"
"28146","a",0,721,1084,28146,2.68,"green"
"28147","dash",0,721,1084,28147,2.56,"green"
"28148","and",0,721,1084,28148,2.56,"green"
"28149","did",0,721,1084,28149,2.56,"green"
"28150","it",0,721,1084,28150,2.56,"green"
"28151","is",0,722,1085,28151,2.56,"green"
"28152","your",0,722,1085,28152,2.56,"green"
"28153","master",0,722,1085,28153,2.56,"green"
"28154","at",0,722,1085,28154,2.52,"green"
"28155","home",0,722,1085,28155,2.52,"green"
"28156","my",0,722,1085,28156,2.52,"green"
"28157","dear",2,722,1085,28157,2.52,"green"
"28158","said",0,722,1086,28158,2.52,"green"
"28159","scrooge",0,722,1086,28159,2.52,"green"
"28160","to",0,722,1086,28160,2.52,"green"
"28161","the",0,722,1086,28161,2.52,"green"
"28162","girl",0,722,1086,28162,2.52,"green"
"28163","nice",3,722,1086,28163,2.6,"green"
"28164","girl",0,722,1086,28164,2.6,"green"
"28165","very",0,722,1087,28165,2.6,"green"
"28166","yes",1,723,1088,28166,2.6,"green"
"28167","sir",0,723,1088,28167,2.6,"green"
"28168","where",0,724,1089,28168,2.48,"green"
"28169","is",0,724,1089,28169,2.48,"green"
"28170","he",0,724,1089,28170,2.48,"green"
"28171","my",0,724,1089,28171,2.44,"green"
"28172","love",3,724,1089,28172,2.44,"green"
"28173","said",0,724,1090,28173,2.44,"green"
"28174","scrooge",0,724,1090,28174,2.44,"green"
"28175","he's",0,725,1091,28175,2.44,"green"
"28176","in",0,725,1091,28176,2.36,"green"
"28177","the",0,725,1091,28177,2.36,"green"
"28178","dining",0,725,1091,28178,2.36,"green"
"28179","room",0,725,1091,28179,2.36,"green"
"28180","sir",0,725,1091,28180,2.36,"green"
"28181","along",0,725,1091,28181,2.36,"green"
"28182","with",0,725,1091,28182,2.24,"green"
"28183","mistress",0,725,1091,28183,2.24,"green"
"28184","i'll",0,725,1091,28184,2.28,"green"
"28185","show",0,725,1091,28185,2.28,"green"
"28186","you",0,725,1091,28186,2.28,"green"
"28187","upstairs",0,725,1091,28187,2.28,"green"
"28188","if",0,725,1091,28188,2.28,"green"
"28189","you",0,725,1091,28189,2.24,"green"
"28190","please",1,725,1091,28190,2.16,"green"
"28191","thankee",0,726,1092,28191,2.12,"green"
"28192","he",0,726,1092,28192,2.2,"green"
"28193","knows",0,726,1092,28193,2.2,"green"
"28194","me",0,726,1092,28194,2.2,"green"
"28195","said",0,726,1092,28195,2.2,"green"
"28196","scrooge",0,726,1092,28196,2.16,"green"
"28197","with",0,726,1092,28197,2.16,"green"
"28198","his",0,726,1092,28198,2.16,"green"
"28199","hand",0,726,1092,28199,2.16,"green"
